wall_epoch,phase,gpu,memory_used_mib,utilization_pct
1787561044.3342803,canonical_warm_2,6,100853,96.0
1787561046.7389007,canonical_warm_2,3,99579,100.0
1787561046.7389007,canonical_warm_2,4,100853,100.0
1787561046.7389007,canonical_warm_2,5,100853,100.0
1787561046.7389007,canonical_warm_2,6,100853,100.0
1787561049.2932737,canonical_warm_2,3,99579,95.0
1787561049.2932737,canonical_warm_2,4,100853,100.0
1787561049.2932737,canonical_warm_2,5,100853,100.0
1787561049.2932737,canonical_warm_2,6,100853,100.0
1787561051.8276975,canonical_warm_2,3,99579,100.0
1787561051.8276975,canonical_warm_2,4,100853,100.0
1787561051.8276975,canonical_warm_2,5,100853,100.0
1787561051.8276975,canonical_warm_2,6,100853,100.0
1787561054.881668,canonical_warm_2,3,99579,100.0
1787561054.881668,canonical_warm_2,4,100853,100.0
1787561054.881668,canonical_warm_2,5,100853,100.0
1787561054.881668,canonical_warm_2,6,100853,100.0
1787561057.3258564,canonical_warm_2,3,99579,95.0
1787561057.3258564,canonical_warm_2,4,100853,100.0
1787561057.3258564,canonical_warm_2,5,100853,97.0
1787561057.3258564,canonical_warm_2,6,100853,96.0
1787561059.9509315,canonical_warm_2,3,99579,100.0
1787561059.9509315,canonical_warm_2,4,100853,100.0
1787561059.9509315,canonical_warm_2,5,100853,100.0
1787561059.9509315,canonical_warm_2,6,100853,100.0
1787561062.9991312,canonical_warm_2,3,99579,100.0
1787561062.9991312,canonical_warm_2,4,100853,100.0
1787561062.9991312,canonical_warm_2,5,100853,100.0
1787561062.9991312,canonical_warm_2,6,100853,100.0
1787561065.496146,canonical_warm_2,3,99579,100.0
1787561065.496146,canonical_warm_2,4,100853,100.0
1787561065.496146,canonical_warm_2,5,100853,100.0
1787561065.496146,canonical_warm_2,6,100853,100.0
1787561067.9211266,canonical_warm_2,3,99579,100.0
1787561067.9211266,canonical_warm_2,4,100853,100.0
1787561067.9211266,canonical_warm_2,5,100853,100.0
1787561067.9211266,canonical_warm_2,6,100853,100.0
1787561070.4486337,canonical_warm_2,3,99579,98.0
1787561070.4486337,canonical_warm_2,4,100853,100.0
1787561070.4486337,canonical_warm_2,5,100853,100.0
1787561070.4486337,canonical_warm_2,6,100853,100.0
1787561072.866709,canonical_warm_2,3,99579,100.0
1787561072.866709,canonical_warm_2,4,100853,100.0
1787561072.866709,canonical_warm_2,5,100853,100.0
1787561072.866709,canonical_warm_2,6,100853,100.0
1787561075.8507004,canonical_warm_2,3,99579,100.0
1787561075.8507004,canonical_warm_2,4,100853,100.0
1787561075.8507004,canonical_warm_2,5,100853,100.0
1787561075.8507004,canonical_warm_2,6,100853,100.0
1787561078.433411,canonical_warm_2,3,99579,100.0
1787561078.433411,canonical_warm_2,4,100853,100.0
1787561078.433411,canonical_warm_2,5,100853,100.0
1787561078.433411,canonical_warm_2,6,100853,100.0
1787561080.8720088,canonical_warm_2,3,99579,100.0
1787561080.8720088,canonical_warm_2,4,100853,100.0
1787561080.8720088,canonical_warm_2,5,100853,100.0
1787561080.8720088,canonical_warm_2,6,100853,100.0
1787561083.9596496,canonical_warm_2,3,99579,100.0
1787561083.9596496,canonical_warm_2,4,100853,100.0
1787561083.9596496,canonical_warm_2,5,100853,100.0
1787561083.9596496,canonical_warm_2,6,100853,100.0
1787561086.3267448,canonical_warm_2,3,99579,100.0
1787561086.3267448,canonical_warm_2,4,100853,100.0
1787561086.3267448,canonical_warm_2,5,100853,100.0
1787561086.3267448,canonical_warm_2,6,100853,100.0
1787561088.9293892,canonical_warm_2,3,99579,100.0
1787561088.9293892,canonical_warm_2,4,100853,100.0
1787561088.9293892,canonical_warm_2,5,100853,100.0
1787561088.9293892,canonical_warm_2,6,100853,100.0
1787561091.4093928,canonical_warm_2,3,99579,100.0
